Date,Open,High,Low,Close,Adj Close,Volume
2018-05-01,67.9800033569336,68.20999908447266,67.02999877929688,68.0999984741211,65.39848327636719,4957800
2018-05-02,68.04000091552734,68.55999755859375,67.4800033569336,68.26000213623047,65.5521469116211,5752100
2018-05-03,67.80000305175781,67.8499984741211,66.63999938964844,66.9000015258789,64.24608612060547,6155900
2018-05-04,66.83999633789062,68.33000183105469,66.80000305175781,68.0999984741211,65.39848327636719,5132900
2018-05-07,68.05999755859375,69.41999816894531,68.05999755859375,69.33999633789062,66.58927917480469,5041600
2018-05-08,69.19999694824219,69.2300033569336,68.19999694824219,68.45999908447266,65.74420928955078,6534900
2018-05-09,68.41999816894531,68.47000122070312,67.01000213623047,67.94999694824219,65.25444030761719,7956300
2018-05-10,68.13999938964844,68.2699966430664,67.33000183105469,67.91999816894531,65.22563934326172,4965200
2018-05-11,68.02999877929688,68.52999877929688,67.91000366210938,68.43000030517578,65.71540069580078,4145100
2018-05-14,68.5999984741211,68.88999938964844,68.11000061035156,68.83999633789062,66.109130859375,3453800
2018-05-15,68.30999755859375,69.5199966430664,68.2300033569336,69.5,66.74295806884766,5045000
2018-05-16,69.66999816894531,71.51000213623047,69.62000274658203,71.33999633789062,68.50994110107422,9693000
2018-05-17,71.4000015258789,71.5999984741211,70.81999969482422,70.94000244140625,68.12584686279297,6064700
2018-05-18,70.76000213623047,71.58999633789062,70.47000122070312,71.31999969482422,68.49076080322266,5688100
2018-05-21,71.4800033569336,71.69999694824219,70.70999908447266,71.37999725341797,68.54835510253906,5480700
2018-05-22,71.45999908447266,72.19000244140625,71.26000213623047,71.30999755859375,68.48114776611328,5675300
2018-05-23,70.94999694824219,71.91999816894531,70.83000183105469,71.33999633789062,68.50994110107422,6806400
2018-05-24,71.43000030517578,72.27999877929688,71.31999969482422,72.18000030517578,69.31664276123047,5613800
2018-05-25,73.0999984741211,73.48999786376953,71.62999725341797,72.25,69.38385772705078,5889700
2018-05-29,71.5199966430664,71.61000061035156,70.43000030517578,70.91999816894531,68.10662078857422,5857900
2018-05-30,71.45999908447266,72.29000091552734,70.94000244140625,72.2300033569336,69.36466979980469,5799900
2018-05-31,72.0,72.22000122070312,71.23999786376953,71.80000305175781,68.95171356201172,7856200
2018-06-01,72.12000274658203,72.94999694824219,72.12000274658203,72.76000213623047,70.06880187988281,4085900
2018-06-04,73.0,73.87000274658203,72.79000091552734,73.83000183105469,71.09922790527344,4581900
2018-06-05,73.61000061035156,74.22000122070312,73.13999938964844,74.05000305175781,71.31109619140625,4928700
2018-06-06,74.37999725341797,74.94000244140625,74.19000244140625,74.75,71.98519134521484,5318100
2018-06-07,74.94999694824219,75.91000366210938,74.6500015258789,74.76000213623047,71.99484252929688,6846300
2018-06-08,74.77999877929688,75.06999969482422,74.30000305175781,74.9000015258789,72.1296615600586,5524900
2018-06-11,75.05999755859375,75.20999908447266,74.54000091552734,74.58999633789062,71.83110809326172,4902800
