Date,Open,High,Low,Close,Adj Close,Volume
2018-05-01,108.44999694824219,108.97000122070312,107.54000091552734,108.77999877929688,96.77131652832031,10503400
2018-05-02,108.11000061035156,109.48999786376953,107.7300033569336,107.91999816894531,96.00625610351562,12162100
2018-05-03,107.58999633789062,107.7699966430664,105.18000030517578,107.23999786376953,95.40133666992188,15379100
2018-05-04,106.43000030517578,108.73999786376953,105.9800033569336,108.43000030517578,96.45996856689453,11967900
2018-05-07,108.76000213623047,109.68000030517578,108.36000061035156,109.37000274658203,97.29621124267578,9356700
2018-05-08,109.52999877929688,111.33999633789062,109.27999877929688,110.98999786376953,98.73736572265625,12543200
2018-05-09,111.44000244140625,113.63999938964844,111.02999877929688,113.41000366210938,100.89021301269531,11368100
2018-05-10,113.19000244140625,114.44000244140625,112.75,114.29000091552734,101.67304229736328,9159700
2018-05-11,114.48999786376953,114.7300033569336,113.66999816894531,113.86000061035156,101.29051208496094,10253000
2018-05-14,114.11000061035156,114.69999694824219,113.73999786376953,113.9000015258789,101.32610321044922,8710700
2018-05-15,113.91000366210938,113.91000366210938,112.56999969482422,113.02999877929688,100.55215454101562,11536200
2018-05-16,112.88999938964844,113.69000244140625,112.62999725341797,113.33999633789062,100.82792663574219,7571100
2018-05-17,113.19999694824219,113.41000366210938,112.19999694824219,112.95999908447266,100.48988342285156,8617200
2018-05-18,112.75,112.80000305175781,110.83999633789062,111.12999725341797,98.86187744140625,11806300
2018-05-21,112.05000305175781,112.54000091552734,111.91999816894531,112.1500015258789,99.76929473876953,9441900
2018-05-22,112.3499984741211,114.29000091552734,112.29000091552734,113.01000213623047,100.53436279296875,11507600
2018-05-23,112.51000213623047,112.7699966430664,111.12000274658203,112.48999786376953,100.07177734375,11453900
2018-05-24,112.13999938964844,112.1500015258789,110.12000274658203,111.2300033569336,98.95085906982422,14084800
2018-05-25,110.45999908447266,111.08000183105469,110.19999694824219,110.66000366210938,98.44377899169922,8283500
2018-05-29,109.18000030517578,109.19999694824219,104.95999908447266,105.93000030517578,94.23595428466797,30643800
2018-05-30,107.63999938964844,108.5999984741211,106.6500015258789,108.3499984741211,96.3887939453125,17490800
2018-05-31,107.94999694824219,108.19000244140625,106.41999816894531,107.01000213623047,95.19673919677734,19808200
2018-06-01,108.33999633789062,108.94000244140625,107.80000305175781,108.4000015258789,96.43327331542969,13594200
2018-06-04,108.98999786376953,109.26000213623047,108.2699966430664,108.44999694824219,96.4777603149414,9415400
2018-06-05,108.23999786376953,108.30999755859375,107.06999969482422,107.83999633789062,95.9350814819336,10415200
2018-06-06,108.66000366210938,110.73999786376953,108.4800033569336,110.36000061035156,98.1769027709961,15453600
2018-06-07,111.18000030517578,111.5,110.02999877929688,110.80000305175781,98.56834411621094,13444400
2018-06-08,110.62000274658203,111.13999938964844,110.05999755859375,111.11000061035156,98.84410858154297,10383200
2018-06-11,111.12000274658203,111.91000366210938,110.7699966430664,110.83000183105469,98.59501647949219,12642900
2018-06-12,111.13999938964844,111.52999877929688,109.5199966430664,110.19000244140625,98.0256576538086,15294100
2018-06-13,110.45999908447266,111.44999694824219,109.58000183105469,109.97000122070312,97.82996368408203,14979700
2018-06-14,110.27999877929688,110.36000061035156,107.77999877929688,108.02999877929688,96.10411834716797,20487300
2018-06-15,107.80000305175781,108.37999725341797,106.2699966430664,107.9000015258789,95.98847198486328,26028600
2018-06-18,107.26000213623047,108.4000015258789,106.69000244140625,108.18000030517578,96.23755645751953,9786800
2018-06-19,106.9000015258789,107.87999725341797,106.5999984741211,107.55000305175781,95.6771011352539,12707200
2018-06-20,108.18000030517578,108.63999938964844,107.44000244140625,107.54000091552734,95.66822814941406,8876900
2018-06-21,107.0999984741211,108.20999908447266,106.52999877929688,107.51000213623047,95.64153289794922,11048700
2018-06-22,108.16000366210938,108.37000274658203,105.51000213623047,105.75,94.07581329345703,19478900
2018-06-25,105.66000366210938,105.69999694824219,103.95999908447266,104.79000091552734,93.2218017578125,16907600
2018-06-26,104.70999908447266,105.20999908447266,103.11000061035156,104.86000061035156,93.2840576171875,17086800
2018-06-27,104.68000030517578,105.91999816894531,103.2300033569336,103.23999786376953,91.84291076660156,16276800
2018-06-28,103.68000030517578,105.45999908447266,103.51000213623047,104.93000030517578,93.34632873535156,14491300
2018-06-29,106.68000030517578,106.9000015258789,104.1500015258789,104.19999694824219,92.6969223022461,18972400
2018-07-02,103.72000122070312,105.08999633789062,103.37999725341797,105.08000183105469,93.47978973388672,11130000
2018-07-03,105.41000366210938,105.77999877929688,103.5199966430664,103.61000061035156,92.17205810546875,8311700
2018-07-05,104.12999725341797,104.37999725341797,103.52999877929688,103.72000122070312,92.7713394165039,10723400
2018-07-06,103.12000274658203,104.5,102.19999694824219,104.05999755859375,93.07545471191406,12173700
2018-07-09,104.70999908447266,107.45999908447266,104.70999908447266,107.27999877929688,95.95552825927734,13900800
2018-07-10,108.0199966430664,108.4000015258789,106.52999877929688,106.62000274658203,95.36521911621094,14575900
2018-07-11,106.30999755859375,107.05999755859375,106.20999908447266,106.38999938964844,95.15950012207031,10186500
2018-07-12,107.41999816894531,107.55999755859375,105.97000122070312,106.8499984741211,95.57093811035156,12456800
2018-07-13,107.30000305175781,107.80000305175781,105.13999938964844,106.36000061035156,95.13265228271484,21289100
