Date,Open,High,Low,Close,Adj Close,Volume
2018-05-01,126.31999969482422,126.63999938964844,124.97000122070312,126.01000213623047,112.58026885986328,5122600
2018-05-02,125.5199966430664,126.18000030517578,123.19999694824219,123.5,110.33778381347656,7390800
2018-05-03,123.30000305175781,123.69000244140625,121.27999877929688,123.02999877929688,109.9178695678711,7282900
2018-05-04,122.5999984741211,124.51000213623047,121.80000305175781,124.19000244140625,110.95425415039062,6127600
2018-05-07,124.13999938964844,125.23999786376953,123.31999969482422,123.58999633789062,110.41818237304688,6707900
2018-05-08,122.86000061035156,123.48999786376953,121.69000244140625,122.61000061035156,109.54261779785156,5951800
2018-05-09,122.98999786376953,124.05000305175781,122.52999877929688,123.51000213623047,110.34671020507812,6808600
2018-05-10,124.22000122070312,126.05000305175781,124.0,125.3499984741211,111.99061584472656,4948000
2018-05-11,125.7699966430664,127.5999984741211,125.76000213623047,127.23999786376953,113.67918395996094,5716700
2018-05-14,127.3499984741211,127.61000061035156,125.5999984741211,126.05999755859375,112.62494659423828,6101600
2018-05-15,125.54000091552734,125.83000183105469,124.4000015258789,125.12999725341797,111.7940444946289,5875700
2018-05-16,125.44000244140625,125.9000015258789,125.0,125.3499984741211,111.99061584472656,3818100
2018-05-17,125.48999786376953,125.58999633789062,123.55000305175781,123.8499984741211,110.65047454833984,6473400
2018-05-18,123.77999877929688,124.44000244140625,123.27999877929688,124.23999786376953,110.9989013671875,5433900
2018-05-21,124.62000274658203,124.98999786376953,123.31999969482422,123.72000122070312,110.53433227539062,5558700
2018-05-22,123.80000305175781,124.23999786376953,122.76000213623047,122.91000366210938,109.8106460571289,7172700
2018-05-23,122.87000274658203,123.97000122070312,122.73999786376953,123.44999694824219,110.29308319091797,4940800
2018-05-24,123.22000122070312,123.38999938964844,121.55000305175781,122.25,109.22098541259766,6923600
2018-05-25,121.55999755859375,122.80000305175781,121.12999725341797,121.47000122070312,109.3290023803711,4594800
2018-05-29,120.5,120.80000305175781,118.62000274658203,119.4000015258789,107.46590423583984,9821900
2018-05-30,120.12000274658203,121.58000183105469,119.54000091552734,120.97000122070312,108.87898254394531,6423700
2018-05-31,120.91999816894531,121.25,119.54000091552734,119.62000274658203,107.66390991210938,10337500
2018-06-01,120.37999725341797,121.31999969482422,119.97000122070312,121.26000213623047,109.1399917602539,5741000
2018-06-04,121.8499984741211,122.37000274658203,121.0199966430664,121.94999694824219,109.7610092163086,4853000
2018-06-05,122.05000305175781,122.55999755859375,120.9000015258789,121.4800033569336,109.33799743652344,5125400
2018-06-06,121.97000122070312,122.79000091552734,121.45999908447266,122.79000091552734,110.5170669555664,6799300
2018-06-07,123.0,123.48999786376953,122.2699966430664,123.33000183105469,111.00309753417969,7414100
2018-06-08,123.36000061035156,124.8499984741211,123.33000183105469,124.05999755859375,111.6601333618164,6208100
2018-06-11,124.2699966430664,124.33999633789062,122.55000305175781,122.66000366210938,110.40005493164062,5571400
2018-06-12,123.16000366210938,123.18000030517578,121.94999694824219,122.54000091552734,110.29206085205078,5227300
2018-06-13,123.1500015258789,124.08999633789062,122.45999908447266,122.62999725341797,110.37306213378906,5836900
2018-06-14,122.70999908447266,123.1500015258789,122.08999633789062,122.41000366210938,110.17506408691406,5239200
2018-06-15,122.0999984741211,122.7300033569336,121.23999786376953,122.61000061035156,110.35504913330078,13173500
2018-06-18,121.61000061035156,121.80999755859375,120.25,121.31999969482422,109.19398498535156,6787400
2018-06-19,120.66000366210938,123.16999816894531,120.56999969482422,122.56999969482422,110.31905364990234,8572400
2018-06-20,122.41999816894531,122.66000366210938,121.66000366210938,122.04000091552734,109.84202575683594,6277200
2018-06-21,121.83000183105469,122.23999786376953,121.11000061035156,121.44999694824219,109.31099700927734,4417200
2018-06-22,121.68000030517578,123.37999725341797,121.6500015258789,122.83999633789062,110.56206512451172,9501400
